WARNING 2025-01-25 18:31:12,819 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:31:14,295 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:31:14,332 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5913
INFO 2025-01-25 18:31:14,830 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:31:14,858 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5913
WARNING 2025-01-25 18:31:14,992 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:31:14,993 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:31:15,120 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:31:15,159 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5913
WARNING 2025-01-25 18:31:15,269 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:31:15,269 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:31:15,386 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:31:15,417 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5913
WARNING 2025-01-25 18:31:15,535 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:31:15,535 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:31:15,577 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:31:15,609 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5913
WARNING 2025-01-25 18:31:15,738 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:31:15,739 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:31:16,011 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:31:16,055 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5913
WARNING 2025-01-25 18:31:16,169 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:31:16,169 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:31:16,350 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:31:16,382 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5913
WARNING 2025-01-25 18:31:16,519 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:31:16,520 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:31:16,638 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:31:16,663 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5913
WARNING 2025-01-25 18:31:16,782 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:31:16,783 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:31:35,937 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:31:35,982 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5919
INFO 2025-01-25 18:31:37,230 basehttp 2964 6112 "GET / HTTP/1.1" 200 2863
INFO 2025-01-25 18:31:37,265 basehttp 2964 6112 "GET /static/css/main.css HTTP/1.1" 200 5919
WARNING 2025-01-25 18:31:37,406 log 2964 6112 Not Found: /favicon.ico
WARNING 2025-01-25 18:31:37,406 basehttp 2964 6112 "GET /favicon.ico HTTP/1.1" 404 3557
WARNING 2025-01-25 18:34:23,807 base 2964 6112 Method Not Allowed (GET): /logout/
WARNING 2025-01-25 18:34:23,808 log 2964 6112 Method Not Allowed: /logout/
WARNING 2025-01-25 18:34:23,809 basehttp 2964 6112 "GET /logout/ HTTP/1.1" 405 0
